9.89090983519861e-11,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 張總經理 表示 對該 研討會 非常 滿意 。 同時 也 增加 對 市場 的 瞭解 。 後續 希望 本處 能 繼續 提供 各國 市場 商機 說 明會 、 新興市場 客製化 行銷 專案 、 台灣經貿網 企業 網頁 會員 、 台灣精品 選拔 、 經貿 透視雙 周刊 、 全球 布局 海外 投資 設點 、 延攬 海外 人才 、 資料館 電子 資料 、 國內外 展覽 、 海外 拓銷 團及 培訓 課程 給張 總經理 參考 。
0.0024078282561772906,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 朱 小姐 表示 對該 研討會 非常 滿意 。 同時 也 增加 對 市場 的 瞭解 。
2.53950636393698e-08,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 張經理 表示 對該 研討會 非常 滿意 。 同時 也 增加 對 市場 的 瞭解 。 後續 希望 本處 能 繼續 提供 國內襪 展覽 、 台灣精品 選拔 及 培訓 課程給 張經理 參考 。
6.044444899288023e-08,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 蘇 小姐 表示 對該 研討會 非常 滿意 。 同時 也 增加 對 市場 的 瞭解 。 後續 希望 本處 能 繼續 提供 各國 市場 商機 說 明會 、 新興市場 客製化 行銷 專案 、 台灣經貿網 企業 網頁 會員 、 台灣精品 選拔 、 全球 布局 海外 投資 設點 、 國內外 展覽 、 海外 拓銷 團及 培訓 課程 給蘇 小姐 參考 。
8.026094187257635e-07,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 張 小姐 表示 對該 研討會 非常 滿意 。 同時 也 增加 對 市場 的 瞭解 。 後續 希望 本處 能 繼續 提供 資料館 電子資 料及 培訓 課程 給張 小姐 參考 。
3.611742384265949e-08,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 黃 小姐 表示 對該 研討會 非常 滿意 。 同時 也 增加 對 市場 的 瞭解 。 後續 希望 本處 能 繼續 提供 各國 市場 商機 說 明會 、 新興市場 客製化 行銷 專案 、 資料館 電子 資料 、 培訓 課程 及國 內外 展覽 給黃 小姐 參考 。
3.4386175427060977e-10,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 黃 先生 表示 對該 研討會 非常 滿意 。 同時 也 增加 對 市場 的 瞭解 。 後續 希望 本處 能 繼續 提供 各國 市場 商機 說 明會 、 新興市場 客製化 行銷 專案 、 全球 布局 海外 投資 設點 、 延攬 海外 人才 、 國內外 展覽 及 各國 市場 商機 說 明會給 黃 先生 參考 。
0.0008668181722238242,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 吳協理 表示 對該 研討會 非常 滿意 。 同時 也 增加 對 市場 的 瞭解 。
0.0011557575629650998,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 吳 先生 表示 對該 研討會 非常 滿意 。 同時 也 增加 對 市場 的 瞭解 。
7.705050419767326e-07,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 楊 小姐 表示 對該 研討會 非常 滿意 。 同時 也 增加 對 市場 的 瞭解 。 後續 希望 本處 能 繼續 提供 各國 市場 商機 說 明會 、 新興市場 客製化 行銷 專案 、 經貿 透視雙 周刊 及 資料館 電子 資料給 楊 小姐 參考 。
1.9946668167650476e-09,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 林小姐 表示 對該 研討會 非常 滿意 。 同時 也 增加 對 市場 的 瞭解 。 後續 希望 本處 能 繼續 提供 各國 市場 商機 說 明會 、 資料館 電子 資料 、 全球 布局 海外 投資 設點 、 國內外 展覽 和 培訓 課程給 林小姐 參考 。
7.092148681831286e-08,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 林經理 表示 對該 研討會 非常 滿意 。 同時 也 增加 對 東協 市場 的 瞭解 。 後續 希望 本處 能 繼續 提供 各國 市場 商機 說 明會 、 經貿 透視雙 周刊 及 台灣經貿網 企業 網頁 會員 給林 經理 參考 。
1.3432099776195668e-10,2017-08-15,1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 郭小姐 表示 對該 研討會 非常 滿意 。 同時 也 了解 東協 市場 通路 及 需求 品項 。 後續 希望 本處 能 繼續 提供 各國 市場 商機 說 明會 、 國內外 展覽 、 海外 拓展 團及 培訓 課程給 郭小姐 參考 。
4.263323204826996e-12,2017-08-15,聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 1.10 02.2來 本處 參加 : 聚焦 東協新 藍海 - 美妝品 與 食品 市場 商機 研討會 蔡先生 表示 對該 研討會 非常 滿意 。 同時 也 初步 了解 東協 市場 極其 趨勢 。 後續 希望 本處 能 繼續 提供 各國 市場 商機 說 明會 、 新興市場 客製化 行銷 專案 、 台灣經貿網 企業 網頁 會員 、 台灣精品 選拔 、 全球 布局 海外 投資 設點 、 國內外 展覽 、 海外 拓銷 團及 培訓 課程給 蔡先生 參考 。
0.08333333333333333,2017-12-14,106.1 0來 本處 上課 : 巴西 日本 越南 市場 商機 說 明會 張 小姐 表示 此次 課題 與 上課 內容 相符 。
0.08333333333333333,2017-12-14,106.1 0來 本處 上課 : 巴西 日本 越南 市場 商機 說 明會 胡小姐 表示 此次 課題 與 上課 內容 相符 。
0.08333333333333333,2017-12-14,106.1 0來 本處 上課 : 巴西 日本 越南 市場 商機 說 明會 蘇 先生 表示 此次 課題 與 上課 內容 相符 。
5.213234236914653e-10,2017-10-03,106.0 0 前來 本處 上課 : 參展 行銷 林小姐 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 、 業務 技巧 、 電子 商務 、 財務 金融 、 行銷 實務 、 品牌 建立 與 管理 經營 、 參展 實務 以及 商業 談判 等 課程 。 後續 希望 本處 能 繼續 提供 新興市場 客製化 行銷 專案 、 台灣精品 選拔 、 全球 佈局 海外 投資 設點 、 延攬 海外 人才 、 國內外 展覽 、 海外 拓銷團 、 各國 市場 商機 說明 以及 培訓 課程給 林小姐 參考 。
3.649263965840251e-09,2017-10-03,106.0 0來 本處 上課 : 參展 行銷 施 先生 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 、 品牌 建立 與 管理 經營 、 參展 實務 以及 商業 談判 等 課程 。 後續 希望 本處 能 繼續 提供 新興市場 客製化 行銷 專案 、 延攬 海外 人才 、 國內外 展覽 、 海外 拓銷團 、 各國 市場 商機 說明 以及 培訓 課程 給施 先生 參考 。
1.4597055863360954e-08,2017-10-03,106.0 0 前來 本處 上課 : 參展 行銷 。 戴 小姐 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 參展 實務 以及 商業 談判 等 課程 。 後續 希望 本處 能 繼續 提供 新興市場 客製化 行銷 專案 、 台灣精品 選拔 、 全球 佈局 海外 投資 設點 、 延攬 海外 人才 、 國內外 展覽 、 海外 拓銷團 、 各國 市場 商機 說明 以及 培訓 課程給 戴 小姐 參考 。
0.009259259259259257,2017-11-01,藍 先生 表示 對此 課程 相當 滿意 希望 參加 國際 貿易 商務稅法 電子 商務 課程 希望 提供 培訓 課程 海外 拓銷團 等 資訊
0.009259259259259257,2017-11-01,邱先生 \ 表示 對此 課程 相當 滿意 希望 參加 國際 貿易 商務稅法 電子 商務 課程 希望 提供 培訓 課程 海外 拓銷團 等 資訊
0.009259259259259257,2017-11-01,張 先生 表示 對此 課程 相當 滿意 希望 參加 國際 貿易 商務稅法 電子 商務 課程 希望 提供 培訓 課程 海外 拓銷團 等 資訊
0.009259259259259257,2017-11-01,洪 先生 表示 對此 課程 相當 滿意 希望 參加 國際 貿易 商務稅法 電子 商務 課程 希望 提供 培訓 課程 海外 拓銷團 等 資訊
0.009259259259259257,2017-11-01,李先生 表示 對此 課程 相當 滿意 希望 參加 國際 貿易 商務稅法 電子 商務 課程 希望 提供 培訓 課程 海外 拓銷團 等 資訊
0.009259259259259257,2017-11-01,吳 小姐 表示 對此 課程 相當 滿意 希望 參加 國際 貿易 商務稅法 電子 商務 課程 希望 提供 培訓 課程 海外 拓銷團 等 資訊
0.009259259259259257,2017-11-01,謝 小姐 表示 對此 課程 相當 滿意 希望 參加 國際 貿易 商務稅法 電子 商務 課程 希望 提供 培訓 課程 海外 拓銷團 等 資訊
2.1147469155830543e-07,2017-08-21,106.0 1 05.2本處 上課 : 實用 越南 語基礎 。 趙 先生 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 及 商務 等 課程 。
4.183441709900184e-16,2017-08-21,106.0 1 05.2本處 上課 : 實用 越南 語基礎 。 蘇 管理 師 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 業務 技巧 、 行銷 實務 、 品牌 建立 與 管理 經營 、 商業 談判 及 商務 等 課程 。 後續 希望 本處 能 繼續 提供 培訓 課程 給蘇 管理 師參考 。
4.2652328313462277e-10,2017-08-21,106.0 1 05.2本處 上課 : 實用 越南 語基礎 。 李專員 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 及 商業 談判 等 課程 。 後續 希望 本處 能 繼續 提供 台灣精品 選拔給 李 專員 參考 。
1.1220113987363312e-15,2017-08-21,106.0 1 05.2本處 上課 : 實用 越南 語基礎 。 李小姐 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 、 業務 技巧 、 行銷 實務 、 品牌 建立 與 管理 經營 、 商業 談判 及 商務 等 課程 。 後續 希望 本處 能 繼續 提供 告國 市場 商機 說 明會 及 培訓 課程給 李小姐 參考 。
6.502530609769927e-09,2017-08-21,106.0 1 05.2本處 上課 : 實用 越南 語基礎 。 葉 小姐 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 商務 英語 、 越南 語及 俄羅斯語 等 課程 。
3.5140360843852764e-09,2017-08-21,106.0 1 05.2本處 上課 : 實用 越南 語基礎 。 張副理 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 商務 等 課程 。 後續 希望 本處 能 繼續 提供 台灣經貿網 企業 網頁 會員 給張 副理 參考 。
7.867362037139355e-09,2017-08-21,106.0 1 05.2本處 上課 : 實用 越南 語基礎 。 張技術員 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 ， 也 認為 老師 人 好 以及 風趣 。 未來 希望 參加 商務 等 課程 。
1.8839468479739815e-10,2017-08-21,106.0 1 05.2本處 上課 : 實用 越南 語基礎 。 張 副 總 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 ， 也 學習 到 初級 越南 語 。 未來 希望 參加 參展 實務 等 課程 。
8.206318678195239e-10,2017-08-21,106.0 1 03.2本處 上課 : 實用 越南 語基礎 。 蔣 先生 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 ， 也 可以 事半功倍 的 熟悉 越南 工作 。 未來 希望 參加 商務 等 課程 。
1.1050190075984228e-05,2017-08-21,106.0 1 03.2本處 上課 : 實用 越南 語基礎 。 陳 經理 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。
1.135261477220686e-12,2017-08-21,106.0 1 03.2本處 上課 : 實用 越南 語基礎 。 鍾 管理 師 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 ， 也 增加 職場 競爭力 和 了解 越南 。 未來 希望 參加 商務 越南 語 等 課程 。
1.1179363692001226e-06,2017-08-21,106.0 1 03.2本處 上課 : 實用 越南 語基礎 。 許 工程 師 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 商務談 判及 商務 等 課程 。
2.499870052472756e-17,2017-08-21,106.0 1 03.2本處 上課 : 實用 越南 語基礎 。 鐘 小姐 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 ， 也 學到 許多 越南 用語 及 文化 。 未來 希望 參加 國際 貿易 、 商務談 判及 商務 西班牙 語 、 越南 語及 阿拉伯文 等 課程 。 後續 希望 本處 能 繼續 提供 培訓 課程 給鐘 小姐 參考 。
3.812204746038057e-13,2017-08-21,106.0 1 05.2本處 上課 : 國貿 特訓班 進 出口 通關 實務 與 國際 運輸 規劃 技巧 。 王先生 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 等 課程 。 後續 希望 本處 能 繼續 提供 海外 拓銷 團給 王先生 參考 。
3.8179023346530844e-13,2017-08-21,106.0 1 05.2本處 上課 : 國貿 特訓班 進 出口 通關 實務 與 國際 運輸 規劃 技巧 。 吳 小姐 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 、 商務稅 法及 進 出口 報關 等 課程 。 後續 希望 本處 能 繼續 提供 台灣經貿網 企業 網頁 會員 給吳 小姐 參考 。
1.322146516783176e-10,2017-08-21,106.0 1 05.2本處 上課 : 國貿 特訓班 進 出口 通關 實務 與 國際 運輸 規劃 技巧 。 黃 先生 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 品牌 建立 與 管理 經營 及 參展 實務 等 課程 。
3.5322333268116428e-12,2017-08-21,106.0 1 05.2本處 上課 : 國貿 特訓班 進 出口 通關 實務 與 國際 運輸 規劃 技巧 。 張 小姐 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 業務 技巧 、 電子 商務 、 商務稅法 、 品牌 建立 與 管理 經營 及 商務 談判 等 課程 。
3.96775120363996e-14,2017-08-21,106.0 1 05.2本處 上課 : 國貿 特訓班 進 出口 通關 實務 與 國際 運輸 規劃 技巧 。 王小姐 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 ， 也 對 國際 實務 的 各 產業 有 更 深入 及 完整 的 瞭解 。 未來 希望 參加 進 出口 報關 等 課程 。
6.598046675835133e-15,2017-08-21,106.0 1 05.2本處 上課 : 國貿 特訓班 進 出口 通關 實務 與 國際 運輸 規劃 技巧 。 梁小姐 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 也 對 實務作業 更加 清晰 。 未來 希望 參加 國際 貿易 、 商務稅 法及 商務 等 課程 。 後續 希望 本處 能 繼續 提供 培訓 課程給 梁小姐 參考 。
2.701579861723711e-17,2017-08-21,106.0 2來 本處 上課 : 採購 價格 與 成本 分析 效益 實務 。 洪 小姐 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 、 品牌 建立 與 管理 經營 及進 出口 報關 等 課程 。 後續 希望 本處 能 繼續 提供 國內外 展覽 、 各國 商機 說 明會 及 培訓 課程 給洪 小姐 參考 。
5.305834121270003e-15,2017-08-21,106.0 2來 本處 上課 : 採購 價格 與 成本 分析 效益 實務 。 蘇經理 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 、 業務 技巧 及 商業 談判 等 課程 。 後續 希望 本處 能 繼續 提供 台灣精品 選拔 、 資料館 電子 資料 、 海外 拓銷 團及 培訓 課程給 蘇經理 參考 。
1.8676536106870157e-12,2017-08-21,106.0 2來 本處 上課 : 採購 價格 與 成本 分析 效益 實務 。 林小姐 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 財務 金融 等 課程 。 後續 希望 本處 能 繼續 提供 培訓 課程給 林小姐 參考 。
1.0674333715257295e-10,2017-08-21,106.0 2來 本處 上課 : 採購 價格 與 成本 分析 效益 實務 。 張 先生 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 上課 內容 使 張 先生 了解 成本 分析 。
1.3680818224039886e-21,2017-08-21,106.0 2來 本處 上課 : 採購 價格 與 成本 分析 效益 實務 。 陳 先生 表示 此次 課題 與 上課 內容 相符 ， 並 希望 講師 可以 讓 學員 互相 認識 。 同時 ， 此 課程 使 他 了解 成本 分析 。 未來 希望 參加 國際 貿易 、 商務稅法 、 商業 談判 及 商務 等 課程 。 後續 希望 本處 能 繼續 提供 各國 市場 商機 說 明會給 陳 先生 參考 。
1.8151039321834576e-07,2017-08-21,106.0 1來 本處 上課 : 發展 品牌 門市 通路 與 品牌 再造 應用 實務 解析 。 繆 先生 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 。
8.643352058016463e-08,2017-08-21,106.0 1來 本處 上課 : 發展 品牌 門市 通路 與 品牌 再造 應用 實務 解析 。 黃 經理 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。
5.621371244826417e-11,2017-08-21,106.0 1來 本處 上課 : 發展 品牌 門市 通路 與 品牌 再造 應用 實務 解析 。 姜小姐 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 業務 技巧 及行銷 實務 等 課程 。
9.787208863760257e-11,2017-08-21,106.0 1來 本處 上課 : 發展 品牌 門市 通路 與 品牌 再造 應用 實務 解析 。 錢 小姐 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 行銷 實務及 參展 實務 等 課程 。
1.1007560293178221e-23,2017-08-21,106.0 1來 本處 上課 : 發展 品牌 門市 通路 與 品牌 再造 應用 實務 解析 。 劉 小姐 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 此 課程 使 她 對 通路 及 品牌 更加 的 瞭解 但 仍 需要 加強 講義的 印 製 缺 太 多 ， 上課 還需 抄 寫 。 未來 希望 參加 業務 技巧 以及 行銷 實務 等 課程 。 後續 希望 本處 能 繼續 提供 培訓 課程 給劉 小姐 參考 。
6.978123184672357e-14,2017-08-21,106.0 1來 本處 上課 : 發展 品牌 門市 通路 與 品牌 再造 應用 實務 解析 。 林小姐 表示 對該 課程 使 她 加強 實務 觀念 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 品牌 建立 與 管理 經營 等 課程 。
4.614960290890223e-12,2017-08-21,106.0 0來 本處 上課 : 國貿 專家 沒教 的 貿易 英文 契約 要點 與 解析 。 楊 小姐 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 、 商務稅 法及 商業 談判 等 課程 。 後續 希望 本處 能 繼續 提供 國內外 展覽 及 培訓 課程給 楊 小姐 參考 。
3.822272993866729e-14,2017-08-21,106.0 0來 本處 上課 : 國貿 專家 沒教 的 貿易 英文 契約 要點 與 解析 。 蘇 小姐 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 、 財務 金融 、 商務稅法 、 進 出口 報關 及 商務 等 課程 。 後續 希望 本處 能 繼續 提供 培訓 課程 給蘇 小姐 參考 。
4.300057118100041e-14,2017-08-21,106.0 0來 本處 上課 : 國貿 專家 沒教 的 貿易 英文 契約 要點 與 解析 。 簡 小姐 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 、 進 出口 報關 及 商務 等 課程 。 後續 希望 本處 能 繼續 提供 台灣經貿網 企業 網頁 會員 培訓 課程 給施 經理 參考 。
3.0886042214728555e-15,2017-08-21,106.0 0來 本處 上課 : 國貿 專家 沒教 的 貿易 英文 契約 要點 與 解析 。 吳 先生 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 商務稅法 、 進 出口 報關 及 商務 報關 等 課程 。 後續 希望 本處 能 繼續 提供 新興市場 客製化 行銷 專案 及 各國 商機 說 明會 給吳 先生 參考 。
4.766287983030076e-10,2017-08-21,106.0 0來 本處 上課 : 國貿 專家 沒教 的 貿易 英文 契約 要點 與 解析 。 林小姐 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 後續 希望 本處 能 繼續 提供 台灣經貿網 企業 網頁 會員 給 林小姐 參考 。
2.496158658522681e-09,2017-08-21,106.0 0來 本處 上課 : 國貿 專家 沒教 的 貿易 英文 契約 要點 與 解析 。 白小姐 表示 對該 課程 非常 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 、 商業 談判 以及 商務 等 課程 。
1.2087778382631775e-22,2017-08-21,106.0 0來 本處 上課 : 國貿 專家 沒教 的 貿易 英文 契約 要點 與 解析 。 梁先生 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 、 業務 技巧 、 電子 商務 、 財務 金融 、 行銷 實務 、 商務稅法 、 品牌 建立 與 經營 經營 、 參展 實務 、 進 出口 報關 、 商業 談判 以及 商務 等 課程 。 後續 希望 本處 能 繼續 提供 培訓 課程給 梁先生 參考 。
5.424381060659661e-10,2017-08-21,106.0 0來 本處 上課 : 國貿 專家 沒教 的 貿易 英文 契約 要點 與 解析 。 王先生 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 偏易 。 未來 希望 參加 商務 談判 等 課程 。
7.937355935132212e-13,2017-08-21,106.0 0來 本處 上課 : 國貿 專家 沒教 的 貿易 英文 契約 要點 與 解析 。 薛 小姐 表示 對該 課程 感到 滿意 。 同時 表示 此次 課題 與 上課 內容 相符 。 未來 希望 參加 國際 貿易 、 業務 技巧 、 行銷 實務 、 商務稅法 、 品牌 建立 與 管理 經營 、 進 出口 報關 及 商務 談判 等 課程 。
1.3877176847880405e-18,2017-08-21,106.0 0 04.2來 本處 上課 : 聽 故事 輕 鬆 學 泰文 ─ 基礎 泰語 。 邱 小姐 表示 此次 課題 與 上課 內容 相符 。 有興趣 參加 泰語 課程 。 未來 希望 參加 國際 貿易 、 業務 技巧 、 電子 商務 、 行銷 實務及 進 出口 報關 等 課程 。 後續 希望 本處 能 繼續 提供 培訓 課程給 邱 小姐 參考 。
