dataId,query,mainText,showId,Score
465,HKIJS - Hong Kong International Jewellery Show http://m.hktdc.com/fair/hkjewellery-en/HKTDC-Hong-Kong-International-Jewellery-Show.html,Hong Kong International Jewellery Show(HKIJS) http://www.hktdc.com/fair/hkjewellery-en/HKTDC-Hong-Kong-International-Jewellery-Show.html,479,3.119351128,0.239950086769
466,AAITF 2018 - The 16th China International Automotive Aftermarket Industry and Tuning (Shenzhen) Trade Fair 2018 http://www.aaitf.org/,The 12th China International Automotive Aftermarket Industry and Tuning (Shenzhen) Trade Fair(AAITF 2016) http://www.aaitf.org/,312,2.90342793888,0.170789878757
467,TCT Asia 2018 http://www.tctasia.com.cn/en/,TCT Asia 2017 http://www.tctasia.com.cn/en/,556,2.21834250483,0.246482500537
468,PREMIERE CLASSE http://www.premiere-classe.com/,PREMIERE CLASSE http://www.premiere-classe.com/,107,1.57490325507,0.314980651015
469,INTERDIDAC - International Educational Equipment and Teaching Resources Show http://www.ifema.es/interdidac_06/,International Educational Equipment Show(INTERDIDAC) http://www.ifema.es/interdidac_06/,485,2.67277635899,0.205598181461
470,PHAR-EAST - Asia's Pharma & Biotech Festival http://www.terrapinn.com/exhibition/phar-east/index.stm,Biopharma Asia Convention 2016(Biopharma Asia) http://www.terrapinn.com/exhibition/bio-asia/index.stm,698,1.47601850862,0.113539885278
471,International Franchise Seoul 2018(IFS 2018) http://franchiseseoul.co.kr/wp/,Franchise Seoul 2015 http://franchiseseoul.co.kr/,2401,2.18325477532,0.242583863924
472,IWE ISTANBUL WATER EXPO http://www.istanbulwaterexpo.com,Istanbul Water Expo - Istanbul Water & Wastewater Treatment Technologies Exhibition & Conference(IWE) http://www.istanbulwaterexpo.com,2973,1.95896983259,0.244871229074
473,"Food, Hotel & Tourism Bali 2018(FHT BALI 2018) http://fhtbali.com/","Food, Hotel & Tourism Bali 2016(FHT BALI 2016) http://fhtbali.com/",2009,2.1927611225,0.243640124722
474,PARIS SUR MODE http://www.parissurmode.com/,PARIS SUR MODE http://www.parissurmode.com/,489,2.19512295977,0.313588994252
475,Batimat Egypt http://www.batimat-egypt.com/,BATIMAT 2017 http://www.batimat.com/,1917,1.19460044169,0.238920088339
476,Tracht & Country http://www.fj.trachtsalzburg.at/,Tracht & Country http://www.fj.trachtsalzburg.at/,2407,2.32469649198,0.332099498855
477,Pakistan Auto Show 2018(PAPS 2018) http://www.paps.pk,Pakistan Auto Show 2016 http://www.paps.pk,496,2.21250458566,0.276563073207
478,Allt for Sjon - Stockholm International Boat Show http://www.alltforsjon.se/,Stockholm International Boat Show(Allt for Sjon) http://www.alltforsjon.se/,4034,2.83824565807,0.258022332552
479,Salon du Tourisme Mahana Lyon http://www.salonmahana.com/lyon/,Salon du Tourisme Mahana Lyon http://www.salonmahana.com/lyon/,264,2.47057094395,0.274507882661
480,BIID 2018 - Bangladesh Infrastructure Innovation & Development Expo and Dialogue 2018 http://www.greenbdexpo.com/,Bangladesh Innovation & Development Expo-BIID & Green Summit-2017 (BIID 2017) http://www.greenbdexpo.com/,482,2.04609421047,0.170507850872
481,41st ANTWERP CLASSIC SALON 2018 http://www.siha.de/,38th ANTWERP CLASSIC SALON 2015 http://www.siha.de/,2092,2.05523135025,0.228359038917
482,Tranoi Paris Women's http://www.tranoi.com/,Tranoi Paris Women's http://www.tranoi.com/,500,1.77210144351,0.295350240585
483,Outdoor Adventure Show http://www.outdooradventureshow.ca/,Outdoor Adventure Show http://www.outdooradventureshow.ca/,503,2.28006676544,0.325723823634
484,BUILDAFRO KENYA 2018 http://www.mxmexhibitions.com/buildafro_kenya/,BUILDAFRO KENYA 2017 http://www.mxmexhibitions.com/buildafro_kenya/,497,2.13829277895,0.267286597368
485,Olio Capitale 2018 - 12th top quality extra-virgin olive oil expo http://www.oliocapitale.it/,6th Olio Capitale - Top quality extra-virgin olive oil expo(Olio Capitale) http://www.oliocapitale.it,505,2.97582941496,0.198388627664
486,ORTO GIARDINO 2018 http://www.ortogiardinopordenone.it/,ORTO GIARDINO 2016 http://www.ortogiardinopordenone.it/,506,2.03593608716,0.290848012451
487,I.L.M Winter Styles - International Leather Goods Fair http://www.ilm-offenbach.de/,International Leather Goods Fair(I.L.M Winter Styles ) http://www.ilm-offenbach.de/,504,2.89334004175,0.263030912886
488,unique 4+1 http://www.world-of-leipzig.de/,unique 4+1 http://www.world-of-leipzig.de/de/,502,2.25374464748,0.321963521068
489,BEAUTY FORUM SWISS 2018 http://www.beauty-fairs.ch,BEAUTY FORUM SWISS http://www.beauty-fairs.ch,501,2.27283611839,0.284104514798
490,"PDAC 2018 - International Convention, Trade Show & Investors Exchange http://www.pdac.ca/convention","International Convention, Trade Show and Investors Exchange - Mining Investment Show(PDAC 2012) http://www.pdac.ca",508,2.31167135682,0.210151941529
491,VANCOUVER GIFT EXPO SPRING Show http://www.vancouvergiftexpo.com/,VANCOUVER GIFT EXPO SPRING Show http://www.vancouvergiftexpo.com/,5584,2.46011601409,0.273346223788
492,The 6th China International Vending Machines & Self-service Facilities Fair 2018(China VMF 2018) http://www.chinavmf.com/en/,China International Vending Machines & Self-service Facilities Fair 2017(CHINA VMF2017) http://www.chinavmf.com/,457,2.64200490136,0.165125306335
493,Art Materials World 2018 http://www.namta.org/,Art Materials World 2016 http://www.namta.org/,509,2.22374737304,0.27796842163
494,Campus Market Expo 2018(CAMEX 2018) http://www.camex.org,Campus Market Expo 2016(CAMEX 2016) http://www.camex.org,507,1.85230739202,0.231538424002
495,SIAF Guangzhou - SPS Industrial Automation Fair Guangzhou (SIAF) http://www.spsinchina.com,SPS-Industrial Automation Fair Guangzhou(SIAF Guangzhou ) http://www.spsinchina.com,458,2.66097109664,0.266097109664
496,CHINA VMF2018 - China International Vending Machines & Self-service Facilities Fair 2018 http://www.chinavmf.com/,China International Vending Machines & Self-service Facilities Fair 2017(CHINA VMF2017) http://www.chinavmf.com/,457,2.64200490136,0.203231146259
497,IBS New York 2018 - International Beauty Show New York http://www.ibsnewyork.com/,The International Beauty Show New York(IBS New York) http://www.ibsnewyork.com,594,2.5112753093,0.228297755391
498,"IECSC New York - International Esthetics, Cosmetics & Spa Conference http://www.iecsc.com/ny/","International Esthetics,Cosmetics & Spa Conference(IECSC New York) http://www.iecsc.com/ny/",595,2.77563466427,0.231302888689
499,NY Restaurant Show 2018 - International Restaurant & Foodservice Show of New York http://www.internationalrestaurantny.com/,International Restaurant & Foodservice Show of New York(NY Restaurant Show 2016) http://www.internationalrestaurantny.com/,511,2.88547040563,0.221959261972
500,Autumn Gift & Homeware Fair 2018 http://www.giftfairs.co.nz/index.php,Autumn Gift & Homeware Fair 2016 http://www.giftfairs.co.nz/index.php,512,2.9144265405,0.242868878375
501,International Hardware Fair(INTERNATIONALE EISENWARENMESSE KOELN 2018) http://www.eisenwarenmesse.com/,INTERNATIONALE EISENWARENMESSE KOELN 2016 http://www.eisenwarenmesse.com/,2014,1.7389347878,0.17389347878
502,Applied Power Electronics Conference and Exposition 2018(APEC 2018) http://www.apec-conf.org/,Applied Power Electronics Conference and Exposition 2017(APEC 2017) http://www.apec-conf.org/,752,2.5403837607,0.211698646725
503,Asiamold 2018 - Guangzhou International Mold & Die Exhibition http://www.asiamold-china.com/,Guangzhou International Mold & Die Exhibition(Asiamold 2016) http://www.asiamold-china.com/,3121,2.23077522602,0.20279774782
504,China (Guangzhou) International Franchise Exhibition(GFE) http://www.foro.cn/,China (Guangzhou) International Automobile Exhibition(Auto Guangzhou ) http://www.autoguangzhou.com.cn,3776,1.35361478235,0.169201847794
505,HIMSS18 Conference & Exhibition http://www.himssconference.org/,Healthcare Information & Management Systems Society Annual Conference & Exhibition(HIMSS 13) http://www.himssconference.org/index.aspx,351,0.935060040552,0.155843340092
506,18th China (Shanghai) International Optics Fair(SIOF2018) http://www.siof.cn/,17th China (Shanghai) International Optics Fair(SIOF 2017) http://www.siof.cn/,293,2.02632192259,0.202632192259
507,Hotelympia 2018 http://www.hotelympia.com/,Hotelympia 2016 http://www.hotelympia.com/,2015,1.17194458827,0.234388917654
508,EXPODIRETO COTRIJAL 2018 - 19th Edicao Feira Internacional Expodireto Cotrijal http://www.expodireto.cotrijal.com.br/,18th Edicao Feira Internacional Expodireto Cotrijal(EXPODIRETO COTRIJAL 2017) http://www.expodireto.cotrijal.com.br/,5581,2.06534677605,0.187758797822
509,RETAILTECH JAPAN 2018 (34th Retail Technology Exhibition & Conference) http://www.retailtech.jp/,RETAILTECH JAPAN 2016  (32nd Retail Technology Exhibition & Conference) http://www.retailtech.jp/,545,2.00595525143,0.182359568312
510,ARCHITECTURE + CONSTRUCTION MATERIALS 2018 http://www.ac-materials.jp/,ARCHITECTURE + CONSTRUCTION MATERIALS 2016 http://www.ac-materials.jp/,546,2.18802737766,0.273503422208
511,AfricaBuild Lagos 2018 http://www.africabuild-lagos.com/,AfricaBuild Lagos http://www.africabuild-lagos.com/,280,1.5482839632,0.258047327201
512,FOODEX JAPAN 2018 (The 43rd International Food and Beverage Exhibition) http://www.jma.or.jp/foodex/,FOODEX JAPAN 2017 (The 42nd International Food and Beverage Exhibition) http://www.jma.or.jp/foodex/,548,2.54249113776,0.169499409184
513,WTS18 - The Work Truck Show 2018 http://worktruckshow.com,The Work Truck Show 2017(WTS17) http://worktruckshow.com,5585,1.82198230521,0.227747788151
514,SECURITY SHOW 2018 http://messe.nikkei.co.jp/ss/,SECURITY SHOW 2014 http://www.shopbiz.jp/ss/,543,1.48354245665,0.164838050738
515,LED NEXT STAGE 2018 http://messe.nikkei.co.jp/ld/,LED Next Stage 2014 http://www.shopbiz.jp/ld/,2411,1.925987679,0.1925987679
516,Saudi Arabia's Exclusive International Design Trade Exhibition(Decofair) http://www.decofair.com/,MEDEXPO Saudi Arabia - International Healthcare Exhibition for Saudi Arabia http://www.medexposaudi.com,5182,1.44703789704,0.144703789704
517,JEC World 2018 http://www.jeccomposites.com/,JEC World 2017 http://www.jeccomposites.com/,612,1.8801305193,0.268590074186
518,IT-TRANS 2018 http://www.it-trans.org/,IT-TRANS 2016 http://www.it-trans.org/,2017,1.60986271641,0.268310452735
519,SHK Essen http://www.shkessen.de/,"SHK Essen - Trade Fair for Sanitation, Heating, Air Conditioning and Renewable Energies(SHK Essen) http://www.shkessen.de/",2018,1.55674808731,0.259458014552
520,Expowest Cornwall http://www.expowestcornwall.co.uk/,Expowest Cornwall http://www.expowestcornwall.co.uk/,537,2.27378298371,0.32482614053
521,International Exhibition for National Security & Resilience(ISNR Abu Dhabi 2018) http://www.isnrabudhabi.com/Portal/home.aspx,International Exhibition for National Security & Resilience 2016(ISNR Abu Dhabi) http://www.isnrabudhabi.com/Portal/home.aspx,2019,3.44900024638,0.202882367434
522,Home Decor http://www.homedecor.pl,HOME DECOR http://www.homedecor.pl,615,2.08957790856,0.34826298476
523,MEBLE POLSKA Furniture Fair http://www.meble.mtp.pl,MEBLE POLSKA Furniture Fair http://www.meble.mtp.pl,616,2.15982517945,0.269978147431
524,Ecobuild 2018 http://www.ecobuild.co.uk,Ecobuild 2016 http://www.ecobuild.co.uk,536,1.55649217005,0.259415361675
525,MEE - Middle East Electricity http://www.middleeastelectricity.com,Middle East Electricity(MEE) http://www.middleeastelectricity.com,283,2.39871664574,0.299839580717
526,Solar Middle East http://www.solarmiddleeast.ae/,Solar Middle East http://www.solarmiddleeast.ae/,284,2.33093622364,0.332990889091
527,JAPAN SHOP 2018 http://messe.nikkei.co.jp/jp/,JAPAN SHOP 2016 http://www.japan-shop.jp/,544,1.53837325747,0.192296657183
528,Geosciences Conference & Exhibition 2018(GEO 2018) http://geo2018.com/,11th  Middle East Geosciences Conference and Exhibition(GEO 2014) http://www.geo2014.com/,2016,1.34191140816,0.191701629737
529,IoT - 2nd Internet of Things India expo 2018 http://www.iotindiaexpo.com/,Internet of Things India expo 2017(IoT) http://www.iotindiaexpo.com/,254,2.59904737901,0.216587281584
530,KORTEX 2018 - 21st Korea International Textile Machinery Exhibition http://www.kortex.or.kr/,20th Korea International Textile Machinery Exhibition(KORTEX 2016) http://www.kortex.or.kr/,2421,2.19234910041,0.182695758367
531,HISWA 2018 - HISWA Amsterdam Boat Show http://www.hiswarai.nl/,Amsterdam Boat Show(HISWA 2015) http://www.hiswarai.nl/,557,2.4142409333,0.268248992588
532,Asia Warehousing Show 2018(AWS 2018) http://asiawarehousingshow.com/,Food Ingredients Asia 2018(Fi Asia 2018) http://www.figlobal.com/asia-indonesia/,3134,1.27092364921,0.211820608202
533,"Indian Ceramics 2018 - 13th Annual Ceramic Mateirals, Machinery, Supplies & Technology Show http://www.indian-ceramics.com","11th Annual Ceramic Mateirals, Machinery, Supplies & Technology Show (Indian Ceramics 2016) http://www.indian-ceramics.com",456,2.70602442289,0.193287458778
534,Internationale Handwerksmesse 2018 http://www.ihm.de/,Internationale Handwerksmesse (I.H.M. 2013) http://www.ihm.de,553,2.02405442759,0.289150632514
535,VIFA-EXPO 2018 - Vietnam International Furniture & Home Accessories Fair 2018 http://www.vifafair.com,Vietnam International Furniture & Home Accessories Fair 2016(VIFA-EXPO 2016) http://www.vifafair.com,563,2.7026126595,0.2078932815
536,ITB BERLIN 2018 http://www.itb-berlin.de/,ITB BERLIN 2016 http://www.itb-berlin.de/,558,1.64849025403,0.274748375672
537,MDM - Medical Devices Meetings http://www.medical-devices-meetings.com/,Medical Devices Meetings(MDM) http://www.medical-devices-meetings.com/,554,2.09252010244,0.298931443205
538,Bulgaria Building Week http://buildingweek.bg/en,Bulgaria Building Week http://buildingweek.bg/en,639,2.38889875846,0.341271251209
539,Moscow Boat Show http://www.mosboatshow.ru/,Moscow Boat Show http://www.mosboatshow.ru/,566,2.22016917933,0.317167025619
540,26th Convergence India 2018(CI) http://www.convergenceindia.org/,25th Convergence India 2017 (CI) http://www.convergenceindia.org/,249,2.05975374474,0.228861527193
541,PIFS 2018 - Philippines International Furniture Show http://www.pifs.ph,Philippines International Furniture Show(PIFS 2017) http://www.pifs.ph,574,2.05592980021,0.228436644468
542,"India Wood - 10th International Trade Fair for Furniture Production Technologies, Woodworking Machinery, Tools, Fittings, Accessories, Raw Materials and Products http://www.indiawood.com/","9th International Trade Fair for Furniture Production Technologies, Woodworking Machinery, Tools, Fittings, Accessories, Raw Materials and Products(India Wood) http://www.indiawood.com",2271,4.14932443849,0.180405410369
543,Cairo Fashion & Tex http://cairofashiontex.com/,International Fashion & Textile Exhibition(Cairo Fashion & Tex) http://cairofashiontex.com/,3265,1.99152847382,0.331921412303
544,IFFS 2018 - International Furniture Fair Singapore http://www.iffs.com.sg/,International Furniture Fair Singapore (IFFS 2016) http://www.iffs.com.sg/,570,2.09412123722,0.209412123722
545,88th Geneva International Motor Show http://www.salon-auto.ch/,87th Geneva International Motor Show http://www.salon-auto.ch/,572,2.20551878838,0.220551878838
546,Natural Products Expo West 2018 http://www.expowest.com/,Natural Products Expo West 2016 http://www.expowest.com/,571,2.29869683982,0.25541075998
547,2018 TaiSPO - 2018 Taipei Int'l Sporting Goods Show http://www.taispo.com.tw/,Taipei Int'l Sporting Goods Show(TaiSPO) http://www.taispo.com.tw/,709,2.42036792301,0.220033447546
548,SpoMODE 2018 - 2018 Taipei Int'l Sports Textile & Accessory Expo http://www.SpoMODE.com,2016 Taipei Int'l Sports Textile & Accessory Expo (SpoMODE 2016) http://www.SpoMODE.com,713,2.32740576709,0.211582342462
549,DiWaS  - 2018 Taiwan International Diving and Water Sports Show http://www.diwas.com.tw/,Taiwan International Diving and Water Sports Show (DiWaS) http://www.diwas.com.tw/,710,2.58797103014,0.199074694626
550,KRAKDENT - 26th international Dental Trade Fair in Krakow http://krakdent.pl/pl/,25th international Dental Trade Fair in Krakow(KRAKDENT) http://www.targi.krakow.pl,578,2.12250055983,0.212250055983
551,Japan International Boat Show 2018 http://www.marine-jbia.or.jp/boat-show/,Japan  International Boat Show 2013 http://www.marine-jbia.or.jp/boat-show/,487,2.58773958407,0.235249053097
552,"Construct Expo 2018 - International trade fair for construction technologies, equipment and materials http://www.constructexpo.ro","international trade fair for construction technologies, equipment and materials (CONSTRUCT EXPO 2016) http://www.constructexpo.ro",733,3.34269562848,0.20891847678
553,"AMBIENT EXPO 2018 - International trade fair for products and systems for interior and outdoor decoration, furniture and swimming pools http://www.ambient-expo.ro/","International trade fair for products and systems for interior and outdoor decoration, furniture and swimming pools(AMBIENT EXPO 2016) http://www.ambient-expo.ro/",734,3.62828987202,0.190962624843
554,MIFF 2018 - Malaysian International Furniture Fair 2018 http://www.miff.com.my,Malaysian International Furniture Fair 2016(MIFF 2016) http://www.miff.com.my,551,2.03187066073,0.203187066073
555,SXSW 2018 http://sxsw.com,2016 SXSW http://sxsw.com,585,1.11171536533,0.277928841331
556,Build+Decor 2018 - The 26th China (Beijing) International Building Decorations & Building Materials Exhibition http://www.builddecor.org/,The 24th China (Beijing) International Building Decorations & Building Materials Exhibition(Build+Decor 2017) http://www.builddecor.org/,540,3.06765014281,0.191728133925
557,Cartoomics - Cartoomics Movies Comics Games http://www.cartoomics.it/,Cartoomics Movies Comics Games (Cartoomics) http://www.cartoomics.it/,493,1.89127048808,0.270181498297
558,"FOR BOAT - 2nd Trade Fair for Boats, Water Sports and Offroads http://forboat.cz/en/","1st Trade Fair for Boats, Water Sports and Offroads(FOR BOAT) http://forboat.cz/en/",5583,3.11048094354,0.222177210253
559,FOR CARAVAN - 9th trade Fair for Motor Homes and Caravans http://forcaravan.cz/en/,8th trade Fair for Motor Homes and Caravans(FOR CARAVAN) http://forcaravan.cz/en/,5582,2.99881218586,0.230677860451
560,"OPTA 2018 - International Eye Optics, Optometry and Ophthalmology Fair http://www.bvv.cz/en/opta/","International Eye Optics, Optometry and Ophthalmology Fair(OPTA 2016) http://www.bvv.cz/en/opta/",584,2.8546067505,0.203900482179
561,BEAUTY DUESSELDORF http://www.beauty.de,BEAUTY DUESSELDORF http://www.beauty.de,801,1.77214456397,0.354428912794
562,"INTERNORGA 2018 - International Trade Show for the Hotel, Restaurant, Catering, Baking and Confectionery Industry http://internorga.com/","International Trade Show for the Hotel, Restaurant, Catering, Baking and Confectionery Industry(INTERNORGA 2016) http://internorga.com/",662,3.03258215366,0.189536384604
563,EFE 2018 - 14th Export Furniture Exhibition Malaysia (EFE) 2018 http://www.efe.my,Export Furniture Exhibition Malaysia 2014(EFE) http://www.efe.my,564,2.13102570415,0.213102570415
564,IWA OutdoorClassics 2018 http://www.iwa.info,IWA OutdoorClassics http://www.iwa.info,494,1.67404568638,0.279007614397
565,IFEX 2018 - Indonesia International Furniture Expo http://www.ifexindonesia.com,Indonesia International Furniture Expo(IFEX 2015) http://www.ifexindonesia.com,586,2.37555254032,0.237555254032
566,PPS 2018 - PackPlus South 2018 http://www.packplussouth.in/,PackPlus South 2017(PPS 2017) http://www.packplussouth.in/,894,2.12089199221,0.265111499026
567,Korea International Fishing Show 2018 (KOFISH 2018)(KOFISH 2018) http://kofish.co.kr/xe/index.php?mid=eng,Korea International Fishing Show Busan  2013(KOFISH 2013) http://www.kofish.co.kr/,5140,1.91040452784,0.146954194449
568,FOR TRAVEL - 7th Trade Fair For Tourism and Family Travel http://for-travel.cz/en/,6th Trade Fair FOR TRAVEL (FOR TRAVEL) http://for-travel.cz/en/,5606,1.99656433255,0.181505848414
569,Motorama Custom Car & Motorsports Expo http://www.motoramashow.com/,Motorama Custom Car & Motorsports Expo http://www.motoramashow.com/,580,2.511800535,0.279088948334
570,National Home Show http://www.nationalhomeshow.com/,National Home Show http://www.nationalhomeshow.com/,581,2.13967779787,0.305668256839
571,ACC.18 - 67th Annual Scientific Session & Expo http://www.expo.acc.org,65th Annual Scientific Session & Expo(ACC.16) http://www.expo.acc.org,666,1.96806630567,0.196806630567
572,ELECRAMA - 2018 http://www.elecrama.com,ELECRAMA - 2016 http://www.elecrama.com,2357,1.17194458827,0.234388917654
573,Wohnen & Interieur 2018 http://www.wohnen-interieur.at/,Wohnen & Interieur 2016 http://www.wohnen-interieur.at/,588,1.67957968912,0.279929948187
574,TEFAF Maastricht 2018 http://www.tefaf.com,TEFAF Maastricht 2016 http://www.tefaf.com,583,1.48564010877,0.247606684794
575,The 25th South China International Exhibition on Printing Industry (Printing South China 2018) https://www.printingsouthchina.com/,The 20th South China International Exhibition on Printing Industry(Printing South China 2013) http://www.PrintingSouthChina.com,462,2.57311911735,0.183794222668
576,The China International Exhibition on Label Printing Technology 2018 (Sino-Label 2018) https://www.sinolabelexpo.com/,The China International Exhibition on Label Printing Technology 2016(Sino-label 2016 ) http://www.sinolabelexpo.com/,461,2.66105981971,0.190075701408
577,Sino-Pack 2018 - 25th China International Exhibition on Packaging Machinery & Materials http://www.ChinaSinoPack.com,24th China International Exhibition on Packaging Machinery & Materials(Sino-Pack 2017) http://www.ChinaSinoPack.com,459,2.88121005984,0.192080670656
578,International Home + Housewares Show 2018 http://www.housewares.org/,International Home + Housewares Show 2016 http://www.housewares.org/,667,1.80587882199,0.225734852749
579,The 25th China International Exhibition on Packaging Machinery & Materials(Sino-Pack 2018) http://www.ChinaSinoPack.com,The 23rd China International Exhibition on Packaging Machinery & Materials(Sino-Pack 2016) http://www.ChinaSinoPack.com,459,3.01286804395,0.188304252747
580,The China (Guangzhou) International Exhibition on Packaging Products(PACKINNO2018) http://www.PACKINNO.com,China ( Guangzhou) International Exhibition on Packaging Products (PACKINNO 2017) http://packinno.com/,460,2.23684567035,0.186403805862
581,CIBE - China (Guangzhou) International Beauty Expo Spring 2018 http://gzen.chinainternationalbeauty.com/,China (Guangzhou) International Beauty Expo Spring 2017(CIBE) http://gzen.chinainternationalbeauty.com/,575,2.79164156449,0.232636797041
582,make-up artist design show 2018 http://www.make-up-artist-show.de/,make-up artist design show 2017 http://www.make-up-artist-show.de/,806,2.18008464101,0.242231626779
583,TOP HAIR DUESSELDORF - TOP HAIR International Trend & Fashion Days 2018 http://www.top-hair-international.com/,Duesseldorf Trend & Fashion Days(TOP HAIR INTERNATIONAL) http://www.top-hair-international.com/,807,2.58115673089,0.234650611899
584,ASD MARKET WEEK http://www.asdonline.com/,ASD MARKET WEEK http://www.asdonline.com/,674,2.18028178785,0.311468826835
585,Tavola 2018 - Trade fair for fine foods and fresh products http://www.tavola-xpo.be/,Trade fair for fine foods and fresh products(Tavola 2016) http://www.tavola-xpo.be/,2435,2.79363427372,0.199545305266
586,JA New York Spring http://www.ja-newyork.com,JA New York Spring http://www.ja-newyork.com,2434,2.23075149384,0.27884393673
587,GDS 2018 - Global Destination for Shoes & Accessories http://www.gds-online.com/,global destination for shoes & accessories(GDS 2016) http://www.gds-online.com/,2355,2.50816403666,0.228014912424
588,Windoor Expo China - 24th Window Door Facade Expo China 2018 http://www.windoorexpo.com/,The 22nd Window Door Facade Expo China (Windoor Expo China) http://www.windoorexpo.com/,589,2.63671998632,0.219726665527
589,Seafood Expo North America http://www.seafoodexpo.com/north-america/,Seafood Expo North America 2016 http://www.seafoodexpo.com/north-america/,673,2.18508048185,0.273135060231
590,D&A Fall '18 LA http://designersandagents.com,D&A Fall '17 LA http://designersandagents.com,2437,1.67464410804,0.279107351341
591,SHIPPING 2018 http://www.cmashipping2018.com/,SHIPPING 2013(SHIPPING ) http://www.shipping2013.com/,679,1.00949091841,0.201898183682
592,Tox Expo - The Society of Toxicology`s 57th Annual Meeting and ToxExpo http://www.toxexpo.com/,Society of Toxicology's 52nd Annual Meeting and ToxExpo 2013(ToxExpo) http://www.toxicology.org/,597,2.13338621874,0.16410663221
593,Kiff 2018 - Kiev International Furniture Forum http://www.kiff.kiev.ua/en-gb/news/blog-3.html,Kiev International Furniture Forum(Kiff 2017) http://www.kiff.kiev.ua/en-gb/news/blog-3.html,633,2.86162935205,0.204402096575
594,Modern Bakery Moscow 2018 - International Trade Fair for Bakery and Confectionery for Russia and the CIS http://www.modernbakery-moscow.com/,International Trade Fair for Bakery and Confectionery for Russia and the CIS(Modern Bakery Moscow 2016) http://www.modernbakery-moscow.com/,598,3.32182369946,0.195401394086
595,"bauma CONEXPO AFRICA 2018 - International Trade Fair for Construction Machinery, Building Material Machines, Mining Machines and Construction Vehicles http://www.bcafrica.com/","International Trade Fair for Construction Machinery, Building Material Machines, Mining Machines and Construction Vehicles (bauma CONEXPO AFRICA 2015) http://www.bcafrica.com/",4311,3.67101865063,0.183550932532
596,SPINEXPO - 31th Session Shanghai http://www.spinexpo.com,SPINEXPO 30th Session Shanghai http://www.spinexpo.com,6214,1.62411735799,0.232016765428
597,NME - Nigeria Manufacturing & Equipment Expo 2018 http://www.nigeriamanufacturingexpo.com,Nigeria Manufacturing & Equipment Expo 2017(NME) http://www.nigeriamanufacturingexpo.com,628,2.3919558815,0.23919558815
598,2018 Optical Networking and Communication Conference & Exhibition(OFC 2018) http://www.ofcconference.org/home/,2017 Optical Networking and Communication Conference & Exhibition(OFC 2017) http://www.ofcconference.org/home/,692,2.84616444075,0.218935726212
599,Infarma Madrid 2018 - Medicine and Parapharmacy Exhibition http://www.infarma.interalia.es/,Medicine and Parapharmacy Exhibition(INFARMA Madrid 2016) http://www.interalia.es/www.infarma.net/,693,2.48612360196,0.226011236542
600,ITIF Asia 2018 - 15th International Trade & Industry Fair http://www.itifasia.com/,14th International Trade & Industry Fair(ITIF Asia 2017) http://www.itifasia.com/,626,2.30527889615,0.192106574679
601,16th Auto & Transport Asia International Exhibition http://www.autoasia.com.pk/,Auto & Transport Asia International Exhibition http://www.autoasia.com.pk/,603,2.6005935611,0.236417596464
602,ESE 2018 - Energy Storage Europe http://www.energy-storage-online.com/,Energy Storage Europe(ESE 2017) http://www.energy-storage-online.com/,625,2.26864003804,0.252071115337
603,Oil & Gas Asia Exhibition http://www.ogpoasia.com/,Oil & Gas Asia Exhibition http://www.ogpoasia.com/,604,2.29001754491,0.286252193114
604,41st Mostra Convegno Expocomfort(MCE 2018) http://www.mcexpocomfort.it/,Mostra Convegno Expocomfort 2012(MCE 2012) http://www.mcexpocomfort.it,2438,2.3751149998,0.23751149998
605,13th Power & Alternative Energy Asia 2018 http://www.powerasia.com.pk/,Power & Alternative Energy Asia http://www.powerasia.com.pk/,605,2.54569179038,0.231426526398
606,MIPIM 2018 http://www.mipimhorizons.com,MIPIM 2016 http://www.mipimhorizons.com,613,1.63560845885,0.272601409808
607,Underhall 2018 http://www.underhall.se/,Sustainable Maintenance (Underhall)(Underhall 2014) http://www.underhall.se/,2021,1.19491397022,0.238982794044
608,Oceanology International 2018(OI) http://www.oceanologyinternational.com/,Oceanology International 2016(OI) http://www.oceanologyinternational.com/,2022,2.01655809897,0.252069762371
609,TEXTILLEGPROM - Federal Trade Fair for Textile and Light Industry Goods and Equipment http://www.textilexpo.com/,Federal Trade Fair for Textile and Light Industry Goods and Equipment(TEXTILLEGPROM) http://www.textilexpo.com/,3124,3.37696018739,0.225130679159
610,MIPIM 2018 http://www.mipim.com/,MIPIM - the world's property market(MIPIM) http://www.mipim.com/,613,1.05663627389,0.211327254778
611,MITT - 25th Moscow International Travel & Tourism Exhibition 2018 http://www.mitt.ru/en-GB,23rd Moscow International Travel & Tourism Exhibition 2016(MITT) http://www.mitt.ru/en-GB,602,2.3891755541,0.183782734931
612,"Expo Revestir -Brazilian Exhibition of Coverings, Sanitary Ware, Faucets and Finishing Materials http://www.exporevestir.com.br","Expo Revestir - Brazilian Exhibition of Coverings, Sanitary Ware, Faucets and Finishing Materials http://www.exporevestir.com.br",538,3.63012058784,0.213536505167
613,GLOBE 2018 http://globeseries.com/,GLOBE 2016 http://globeseries.com/,2397,1.54692222685,0.309384445369
614,CHIC 2018 Spring Edition - China International Fashion Fair (Spring) http://www.chiconline.com.cn/,China International Fashion Fair (Spring)(CHIC 2017 Spring) http://www.chiconline.com.cn/,640,2.63173183428,0.202440910329
